ID(序號),Area(行政區),路名,位置,Address(地址),Longitude(經度),Latitude(緯度),Remark(備註),,,,,,,
114,中山區,中山北路,3段市立美術館前(箱編:1041),臺北市中山區中山北路3段市立美術館前(箱編:1041),121.523945,25.072079,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.523945, 25.072079]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區中山北路3段市立美術館前(箱編:1041)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.523945, 25.072079, 121.523945, 25.072079]
		},",,
115,中山區,建國北路,與南京東路口(箱編:4054),臺北市中山區建國北路與南京東路口(箱編:4054),121.537157,25.052036,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.537157, 25.052036]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區建國北路與南京東路口(箱編:4054)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.537157, 25.052036, 121.537157, 25.052036]
		},",,
116,中山區,中山北路,3段62號圓山派出所前(箱編:1037),臺北市中山區中山北路3段62號圓山派出所前(箱編:1037),121.523932,25.072711,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.523932, 25.072711]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區中山北路3段62號圓山派出所前(箱編:1037)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.523932, 25.072711, 121.523932, 25.072711]
		},",,
117,中山區,北安路,520號對面(箱編:5003),臺北市中山區北安路520號對面(箱編:5003),121.546367,25.079964,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.546367, 25.079964]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區北安路520號對面(箱編:5003)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.546367, 25.079964, 121.546367, 25.079964]
		},",,
118,中山區,濱江街,大佳河濱公園(膜構旁),臺北市中山區濱江街大佳河濱公園(膜構旁),121.538717,25.07429,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.538717, 25.07429]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區濱江街大佳河濱公園(膜構旁)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.538717, 25.07429, 121.538717, 25.07429]
		},",,
119,中山區,樂群一路,美堤河濱公園(天空咖啡周邊),臺北市中山區樂群一路美堤河濱公園(天空咖啡周邊),121.560358,25.076033,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.560358, 25.076033]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區樂群一路美堤河濱公園(天空咖啡周邊)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.560358, 25.076033, 121.560358, 25.076033]
		},",,
120,中山區,林森北路,右側與市民大道2段交叉口華山公園01,臺北市中山區林森北路右側與市民大道2段交叉口華山公園01,121.52504,25.047954,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.52504, 25.047954]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區林森北路右側與市民大道2段交叉口華山公園01@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.52504, 25.047954, 121.52504, 25.047954]
		},",,
121,中山區,林森北路,左側與市民大道2段交叉口華山公園02,臺北市中山區林森北路左側與市民大道2段交叉口華山公園02,121.525785,25.047814,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.525785, 25.047814]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區林森北路左側與市民大道2段交叉口華山公園02@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.525785, 25.047814, 121.525785, 25.047814]
		},",,
122,中山區,天津街,左側與市民大道2段交叉口華山公園03,臺北市中山區天津街左側與市民大道2段交叉口華山公園03,121.522177,25.048277,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.522177, 25.048277]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區天津街左側與市民大道2段交叉口華山公園03@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.522177, 25.048277, 121.522177, 25.048277]
		},",,
123,中山區,中山北路,2段65巷2弄中安公園,臺北市中山區中山北路2段65巷2弄中安公園,121.523893,25.056533,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.523893, 25.056533]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區中山北路2段65巷2弄中安公園@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.523893, 25.056533, 121.523893, 25.056533]
		},",,
124,中山區,基湖路,120巷30弄中430公園(告示牌旁),臺北市中山區基湖路120巷30弄中430公園(告示牌旁),121.561919,25.078461,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.561919, 25.078461]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區基湖路120巷30弄中430公園(告示牌旁)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.561919, 25.078461, 121.561919, 25.078461]
		},",,
125,中山區,基湖路,151巷46弄對面中431公園(告示牌旁),臺北市中山區基湖路151巷46弄對面中431公園(告示牌旁),121.565289,25.07735,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.565289, 25.07735]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區基湖路151巷46弄對面中431公園(告示牌旁)@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.565289, 25.07735, 121.565289, 25.07735]
		},",,
126,中山區,北安路,608巷14弄1號永直公園,臺北市中山區北安路608巷14弄1號永直公園,121.550437,25.081476,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.550437, 25.081476]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區北安路608巷14弄1號永直公園@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.550437, 25.081476, 121.550437, 25.081476]
		},",,
127,中山區,遼寧街,116巷旁興國公園,臺北市中山區遼寧街116巷旁興國公園,121.541844,25.053112,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.541844, 25.053112]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中山區遼寧街116巷旁興國公園@@,@@area@@: @@中山區@@
			},
			@@bbox@@: [121.541844, 25.053112, 121.541844, 25.053112]
		},",,
128,中正區,羅斯福路,4段142號(箱編:6024),臺北市中正區羅斯福路4段142號(箱編:6024),121.535972,25.012837,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.535972, 25.012837]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區羅斯福路4段142號(箱編:6024)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.535972, 25.012837, 121.535972, 25.012837]
		},",,
129,中正區,天津街,警政署側門旁(箱編:3021),臺北市中正區天津街警政署側門旁(箱編:3021),121.521919,25.046156,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.521919, 25.046156]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區天津街警政署側門旁(箱編:3021)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.521919, 25.046156, 121.521919, 25.046156]
		},",,
130,中正區,北平東路,與林森北路口(箱編:3032),臺北市中正區北平東路與林森北路口(箱編:3032),121.5237645,25.0463432,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5237645, 25.0463432]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區北平東路與林森北路口(箱編:3032)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.5237645, 25.0463432, 121.5237645, 25.0463432]
		},",,
131,中正區,信義路,1段南側與中山南路口-中正紀念堂旁(箱編:2032),臺北市中正區信義路1段南側與中山南路口-中正紀念堂旁(箱編:2032),121.51813,25.038335,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51813, 25.038335]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區信義路1段南側與中山南路口-中正紀念堂旁(箱編:2032)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.51813, 25.038335, 121.51813, 25.038335]
		},",,
132,中正區,信義路,1段1號北側與中山南路口-張榮發基金會前(箱編:2027),臺北市中正區信義路1段1號北側與中山南路口-張榮發基金會前(箱編:2027),121.517701,25.038746,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.517701, 25.038746]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區信義路1段1號北側與中山南路口-張榮發基金會前(箱編:2027)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.517701, 25.038746, 121.517701, 25.038746]
		},",,
133,中正區,中山南路,與愛國東路口-捷運站5號出口(箱編:2005),臺北市中正區中山南路與愛國東路口-捷運站5號出口(箱編:2005),121.51712,25.034755,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51712, 25.034755]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區中山南路與愛國東路口-捷運站5號出口(箱編:2005)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.51712, 25.034755, 121.51712, 25.034755]
		},",,
134,中正區,公園路,台大醫院3號出口-復健部(箱編:1069),臺北市中正區公園路台大醫院3號出口-復健部(箱編:1069),121.5167524,25.0431906,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5167524, 25.0431906]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區公園路台大醫院3號出口-復健部(箱編:1069)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.5167524, 25.0431906, 121.5167524, 25.0431906]
		},",,
135,中正區,公園路,台大醫院捷運站4號出入口(箱編:1071),臺北市中正區公園路台大醫院捷運站4號出入口(箱編:1071),121.5164174,25.042759,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5164174, 25.042759]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區公園路台大醫院捷運站4號出入口(箱編:1071)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.5164174, 25.042759, 121.5164174, 25.042759]
		},",,
136,中正區,羅斯福路,3段46巷口(箱編:4031),臺北市中正區羅斯福路3段46巷口(箱編:4031),121.525523,25.022885,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.525523, 25.022885]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區羅斯福路3段46巷口(箱編:4031)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.525523, 25.022885, 121.525523, 25.022885]
		},",,
137,中正區,南昌路,1段1-1號(箱編:4013),臺北市中正區南昌路1段1-1號(箱編:4013),121.515377,25.033786,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.515377, 25.033786]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區南昌路1段1-1號(箱編:4013)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.515377, 25.033786, 121.515377, 25.033786]
		},",,
138,中正區,汀州路,2段19號對面螢橋國小公車站牌(箱編:4002),臺北市中正區汀州路2段19號對面螢橋國小公車站牌(箱編:4002),121.51471,25.026074,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.51471, 25.026074]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區汀州路2段19號對面螢橋國小公車站牌(箱編:4002)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.51471, 25.026074, 121.51471, 25.026074]
		},",,
139,中正區,和平西路,2段植物園前(箱編:5020),臺北市中正區和平西路2段植物園前(箱編:5020),121.508572,25.030945,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.508572, 25.030945]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區和平西路2段植物園前(箱編:5020)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.508572, 25.030945, 121.508572, 25.030945]
		},",,
140,中正區,和平西路,2段104巷口(箱編:5034),臺北市中正區和平西路2段104巷口(箱編:5034),121.508276,25.03095,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.508276, 25.03095]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區和平西路2段104巷口(箱編:5034)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.508276, 25.03095, 121.508276, 25.03095]
		},",,
141,中正區,公園路,228公園與常德街口(箱編:1073),臺北市中正區公園路228公園與常德街口(箱編:1073),121.5160573,25.0415,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5160573, 25.0415]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區公園路228公園與常德街口(箱編:1073)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.5160573, 25.0415, 121.5160573, 25.0415]
		},",,
142,中正區,仁愛路,1段南側與中山南路口-張榮發基金會前(箱編:2029),臺北市中正區仁愛路1段南側與中山南路口-張榮發基金會前(箱編:2029),121.518236,25.0390875,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.518236, 25.0390875]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區仁愛路1段南側與中山南路口-張榮發基金會前(箱編:2029)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.518236, 25.0390875, 121.518236, 25.0390875]
		},",,
143,中正區,市民大道,2段與林森北路口(華山公園狗活動區01),臺北市中正區市民大道2段與林森北路口(華山公園狗活動區01),121.523707,25.047322,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.523707, 25.047322]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區市民大道2段與林森北路口(華山公園狗活動區01)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.523707, 25.047322, 121.523707, 25.047322]
		},",,
144,中正區,市民大道,2段與林森北路口(華山公園狗活動區02),臺北市中正區市民大道2段與林森北路口(華山公園狗活動區02),121.523713,25.047387,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.523713, 25.047387]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市中正區市民大道2段與林森北路口(華山公園狗活動區02)@@,@@area@@: @@中正區@@
			},
			@@bbox@@: [121.523713, 25.047387, 121.523713, 25.047387]
		},",,
